2711	1
2712	1
2713	4
2714	2
2715	2
2716	0
2717	2
2718	2
2719	2
2720	2
2721	4
2722	3
2723	3
2724	5
2725	5
2726	4
2727	5
2728	2
2729	4
2730	4
2731	4
2732	5
2733	5
2734	4
2735	2
2736	2
2737	3
2738	3
2739	4
2740	4
2741	3
2742	1
2743	3
2744	2
2745	0
2746	5
2747	5
2748	5
2749	3
2750	4
2751	1
2752	4
2753	0
2754	5
2755	5
2756	0
2757	3
2758	0
2759	2
2760	3
2761	5
2762	3
2763	4
2764	2
2765	2
2766	3
2767	5
2768	1
2769	5
2770	3
2771	4
2772	5
2773	5
2774	2
2775	2
2776	4
2777	3
2778	3
2779	3
2780	3
2782	2
2783	2
2784	2
2785	2
2786	2
2787	3
2788	0
2789	0
2790	5
2791	1
2792	2
2793	3
2794	3
2795	1
2796	3
2797	2
2798	4
2799	3
2800	1
2801	3
2802	3
2803	3
2804	3
2805	3
2806	1
2807	0
2808	5
2809	4
2810	4
2811	1
2812	1
2813	3
2814	4
2815	4
2816	4
2817	4
2818	5
2819	4
2820	2
2821	2
2822	2
2823	2
2824	2
2825	2
2826	2
2827	3
2828	2
2829	2
2830	2
2831	1
2832	4
2833	0
2834	1
2835	4
2836	4
2837	4
2838	1
2839	2
2840	1
2841	5
2842	5
2843	2
2844	4
2845	4
2846	2
2847	2
2848	3
2849	1
2850	1
2851	0
2852	0
2853	2
2854	1
2855	0
2856	1
2857	5
2858	1
2859	2
2860	2
2861	3
2862	2
2863	0
2864	0
2865	3
2866	3
2867	3
2868	2
2869	2
2870	2
2871	1
2872	1
2873	1
2874	3
2875	3
2876	3
2877	5
2878	3
2879	5
2880	2
2881	3
2882	2
2883	3
2884	1
2885	5
2886	2
2887	2
2888	3
2889	3
2890	3
2891	1
2892	1
2893	1
2894	3
2895	3
2896	3
2897	3
2898	4
2899	4
2900	1
2901	4
2902	4
2903	1
2904	3
2905	3
2906	1
2907	0
2908	3
2909	5
2910	4
2911	4
2912	2
2913	4
2914	1
2915	0
2916	3
2917	1
2918	4
2919	1
2920	4
2921	4
2922	0
2923	5
2924	3
2925	2
2926	2
2927	2
2928	5
2929	5
2930	0
2931	4
2932	4
2933	1
2934	2
2935	2
2936	3
2937	3
2938	3
2939	5
2940	5
2941	5
2942	1
2943	5
2944	1
2945	4
2946	3
2947	1
2948	5
2949	5
2950	4
2951	4
2952	2
2954	3
2955	1
2956	0
2957	0
2958	5
2959	3
2960	1
2961	2
2962	1
2963	4
2964	1
2965	4
2966	1
2967	2
2968	2
2969	5
2970	1
2971	2
2972	1
2973	4
2974	5
2975	5
2976	1
2977	4
2978	5
2979	5
2980	1
2981	1
2982	5
2983	5
2984	3
2985	1
2986	0
2987	0
2988	1
2989	0
2990	0
2991	2
2992	0
2993	4
2994	3
2995	4
2996	3
2997	3
2998	1
2999	2
3000	3
3001	5
3002	3
3003	5
3004	5
3005	5
3006	5
3007	5
3008	3
3009	4
3010	4
3011	5
3012	4
3013	2
3014	2
3015	5
3016	1
3017	4
3018	4
3019	4
3020	3
3021	1
3022	5
3023	3
3024	1
3025	3
3026	4
3027	2
3028	2
3029	4
3030	2
3031	1
3032	5
3033	2
3034	2
3035	5
3036	5
3037	3
3038	3
3039	4
3040	1
3041	1
3043	2
3044	5
3045	3
3046	4
3047	4
3048	4
3049	5
3050	5
3051	1
3052	5
3053	5
3054	1
3055	5
3056	5
3057	1
3058	1
3059	1
3060	4
3061	2
3062	3
3064	5
3065	4
3066	1
3067	1
3068	4
3069	5
3070	2
3071	3
3072	1
3073	2
3074	1
3075	4
3076	1
3077	4
3078	1
3079	1
3080	1
3081	0
3082	0
3083	1
3084	5
3085	0
3086	2
3087	1
3088	1
3089	5
3090	1
3091	1
3092	3
3093	2
3094	3
3095	3
3096	1
3097	1
3098	2
3099	3
3100	2
3101	3
3102	5
3103	5
3104	5
3105	5
3106	5
3107	5
3108	5
3109	5
3110	5
3111	3
3112	3
3113	5
3114	2
3115	2
3116	3
3117	4
3118	4
3119	4
3120	4
3121	0
3122	3
3123	0
3124	3
3125	4
3126	1
3127	1
3128	3
3129	3
3130	0
3131	4
3132	5
3133	0
3134	0
3135	0
3136	2
3137	1
3138	3
3139	4
3140	5
3141	2
3142	1
3143	1
3144	3
3145	3
3146	4
3147	4
3148	4
3149	2
3150	2
3151	1
3152	5
3153	4
3154	0
3155	5
3156	5
3157	4
3158	3
3159	4
3160	5
3161	0
3162	3
3163	0
3164	3
3165	4
3166	4
3167	3
3168	3
3169	3
3170	3
3171	3
3172	3
3173	3
3174	5
3175	2
3176	0
3177	0
3178	1
3179	0
3180	0
3181	0
3182	3
3183	1
3184	5
3185	3
3186	2
3187	3
3188	5
3189	3
3190	3
3191	3
3192	1
3193	5
3194	5
3195	5
3196	5
3197	1
3198	2
3199	1
3200	4
3201	5
3202	4
3203	3
3204	3
3205	5
3206	5
3207	1
3208	4
3209	2
3210	5
3211	4
3213	1
3215	4
3216	4
3217	4
3218	4
3219	5
3220	5
3221	4
3222	3
3223	4
3224	3
3225	5
3226	3
3227	3
3228	1
3229	1
3230	0
3231	4
3232	4
3233	3
3234	1
3235	1
3236	1
3237	1
3238	3
3239	3
3240	3
3241	4
3242	3
3243	1
3244	4
3245	1
3246	1
3247	3
3248	5
3249	5
3251	5
3252	4
3253	4
3254	1
3255	3
3256	1
3257	4
3258	3
3259	3
3260	3
3261	1
3262	2
3263	2
3264	5
3265	3
3266	2
3267	5
3268	1
3269	3
3270	3
3271	5
3272	5
3273	4
3274	0
3275	3
3276	5
3277	5
3278	5
3279	1
3280	2
3281	2
3282	4
3283	1
3284	4
3285	5
3286	5
3287	5
3288	4
3289	5
3290	2
3291	1
3293	5
3294	4
3295	4
3296	0
3297	3
3298	5
3299	4
3300	1
3301	3
3302	3
3303	5
3304	4
3307	2
3308	1
3310	0
3311	1
3312	3
3313	2
3314	4
3315	3
3316	2
3317	4
3318	4
3319	1
3320	1
3321	0
3322	3
3323	3
3324	3
3325	1
3326	5
