1975	6
1976	6
1977	3
1978	5
1979	5
1980	5
1981	0
1982	5
1983	0
1984	4
1985	4
1986	3
1987	3
1988	3
1989	2
1990	2
1991	1
1992	3
1993	3
1994	3
1995	3
1996	3
1997	3
1998	5
1999	3
2000	3
2001	4
2002	4
2003	3
2004	3
2005	3
2006	3
2007	3
2008	3
2009	3
2010	0
2011	3
2012	3
2013	6
2014	3
2015	6
2016	0
2017	5
2018	0
2019	0
2020	4
2021	0
2022	6
2023	5
2024	5
2025	0
2026	1
2027	3
2028	3
2029	5
2030	6
2031	5
2032	3
2033	3
2034	4
2035	3
2036	3
2037	3
2038	3
2039	3
2040	4
2041	3
2042	3
2043	4
2044	3
2045	1
2046	1
2047	0
2048	1
2049	0
2050	6
2051	0
2052	0
2053	0
2054	0
2055	0
2056	0
2057	0
2058	5
2059	0
2060	5
2061	5
2062	5
2063	3
2064	3
2065	3
2066	3
2067	3
2068	0
2069	0
2070	0
2071	2
2072	0
2073	0
2074	0
2075	3
2076	3
2077	3
2078	3
2079	1
2080	1
2081	1
2082	1
2083	2
2084	1
2085	1
2086	1
2087	1
2088	1
2089	0
2090	1
2091	3
2092	1
2093	1
2094	1
2095	1
2096	1
2097	0
2098	0
2099	0
2100	5
2101	5
2102	5
2103	5
2104	3
2105	5
2106	1
2107	1
2108	3
2109	6
2110	6
2111	5
2112	6
2113	2
2114	3
2115	3
2116	0
2117	3
2118	3
2119	3
2120	4
2121	4
2122	4
2123	4
2124	3
2125	3
2126	3
2127	4
2128	3
2129	3
2130	4
2131	0
2132	6
2133	0
2134	6
2135	6
2136	0
2137	0
2138	3
2139	3
2140	3
2141	3
2142	3
2143	1
2144	1
2145	1
2146	3
2147	3
2148	3
2149	3
2150	5
2151	6
2152	3
2153	4
2154	6
2155	0
2156	0
2157	6
2158	6
2159	6
2160	6
2161	6
2162	3
2163	3
2164	6
2165	6
2166	5
2167	2
2168	1
2169	2
2170	1
2171	0
2172	0
2173	6
2174	6
2175	2
2176	3
2177	3
2178	5
2179	0
2180	0
2181	0
2182	0
2183	0
2184	5
2185	5
2186	0
2187	3
2188	5
2189	0
2190	6
2191	3
2192	6
2193	0
2194	0
2195	0
2196	0
2197	0
2198	0
2199	0
2200	0
2201	0
2202	0
2203	0
2204	3
2205	3
2206	3
2207	3
2208	1
2209	6
2210	1
2211	0
2212	3
2213	3
2214	3
2215	3
2216	3
2217	6
2218	1
2219	0
2220	2
2221	2
2222	4
2223	4
2224	4
2225	4
2226	4
2227	5
2228	6
2229	3
2230	3
2231	0
2232	0
2233	0
2234	0
2235	5
2236	4
2237	4
2238	4
2239	4
2240	4
2241	3
2242	3
2243	3
2244	3
2245	3
2246	0
2247	3
2248	4
2249	4
2250	4
2251	1
2252	1
2253	3
2254	1
2255	1
2256	5
2257	1
2258	3
2259	4
2260	4
2261	4
2262	4
2263	4
2264	4
2265	4
2266	0
2267	0
2268	0
2269	5
2270	5
2271	5
2272	5
2273	5
2274	0
2275	5
2276	3
2277	0
2278	6
2279	2
2280	0
2281	5
2282	3
2283	3
2284	5
2285	5
2286	5
2287	5
2288	5
2289	4
2290	4
2291	0
2292	4
2293	0
2294	4
2295	0
2296	3
2297	4
2298	4
2299	4
2300	1
2301	3
2302	3
2303	3
2304	3
2305	3
2306	4
2307	2
2308	3
2309	3
2310	3
2311	0
2312	0
2313	2
2314	3
2315	3
2316	3
2317	3
2318	1
2319	1
2320	3
2321	0
2322	1
2323	4
2324	1
2325	1
2326	1
2327	1
2328	1
2329	1
2330	0
2331	1
2332	0
2333	0
2334	2
2335	4
2336	4
2337	4
2338	3
2339	3
2340	3
2341	4
2342	0
2343	3
2344	3
2345	3
2346	3
2347	0
2348	3
2349	3
2350	4
2351	4
2352	4
2353	4
2354	4
2355	4
2356	0
2357	4
2358	3
2359	2
2360	0
2361	3
2362	4
2363	5
2364	0
2365	2
2366	2
2367	3
2368	3
2369	3
2370	3
2371	3
2372	2
2373	3
2374	5
2375	5
2376	4
2377	1
2378	4
2379	4
2380	4
2381	3
2382	4
2383	4
2384	0
2385	4
2386	4
2387	4
2388	5
2389	2
2390	2
2391	2
2392	2
2393	4
2394	6
2395	6
2396	6
2397	6
2398	3
2399	4
2400	4
2401	4
2402	1
2403	3
2404	0
2405	3
2406	3
2407	5
2408	0
2409	2
2410	3
2411	3
2412	3
2413	3
2414	3
2415	2
2416	4
2417	4
2418	0
2419	0
2420	3
2421	2
2422	6
2423	6
2424	0
2425	3
2426	3
2427	3
2428	5
2429	1
2430	3
2431	4
2432	4
2433	2
2434	4
2435	4
2436	4
2437	3
2438	3
2439	2
2440	2
2441	2
2442	2
2443	2
2444	2
2445	2
2446	2
2447	2
2448	2
2449	0
2450	2
2451	2
2452	2
2453	0
2454	6
2455	6
2456	5
2457	6
2458	6
2459	3
2460	2
2461	6
2462	3
2463	4
2464	4
2465	4
2466	2
2467	6
2468	6
2469	0
2470	0
2471	3
2472	0
2473	4
2474	4
2475	3
2476	2
2477	3
2478	1
2479	6
2480	6
2481	5
2482	3
2483	4
2484	3
2485	5
2486	3
2487	1
2488	1
2489	3
2490	4
2491	5
2492	2
2493	3
2494	3
2495	3
2496	4
2497	5
2498	4
2499	0
2500	3
2501	3
2502	0
2503	2
2504	1
2505	1
2506	5
2507	2
2508	3
2509	3
2510	5
2511	0
2512	2
2513	3
2514	2
2515	2
2516	5
2517	5
2518	4
2519	3
2520	4
2521	3
2522	2
2523	2
2524	4
2525	2
2526	4
2527	5
2528	5
2529	3
2530	2
2531	3
2532	1
2533	0
2534	3
2535	3
2536	4
2537	5
2538	4
2539	3
2540	3
2541	3
2542	3
2543	3
2544	0
2545	1
2546	2
2547	4
2548	4
2549	4
2550	3
2551	3
2552	3
2553	5
2554	2
2555	3
2556	2
2557	2
2558	2
2559	3
2560	2
2561	2
2562	0
2563	4
2564	4
2565	3
2566	3
2567	3
2568	3
2569	3
2570	3
2571	3
2572	3
2573	3
2574	3
2575	0
2576	0
2577	3
2578	0
2579	3
2580	0
2581	2
2582	3
2583	4
2584	1
2585	2
2586	5
2587	4
2588	3
2589	3
2590	3
2591	1
2592	5
2593	3
2594	4
2595	3
2596	2
2597	2
2598	1
2599	3
2600	3
2601	3
2602	3
2603	3
2604	6
2605	3
2606	3
2607	3
2608	6
2609	3
2610	3
2611	3
2612	2
2613	3
2614	2
2615	4
2616	2
2617	4
2618	2
2619	2
2620	1
2621	5
2622	6
2623	4
2624	3
2625	3
2626	3
2627	2
2628	5
2629	3
2630	3
2631	4
2632	3
2633	3
2634	3
2635	3
2636	3
2637	4
2638	6
2639	0
2640	3
2641	2
2642	2
2643	2
2644	5
2645	4
2646	4
2647	4
2648	4
2649	6
2650	3
2651	2
2652	2
2653	0
2654	2
2655	2
2656	2
2657	2
2658	2
2659	3
2660	4
2661	4
2662	4
2663	3
2664	3
2665	4
2666	4
2667	3
2668	3
2669	3
2670	4
2671	4
2672	4
2673	4
2674	4
2675	4
2676	3
2677	4
2678	4
2679	4
2680	4
2681	4
2682	4
2683	4
2684	4
2685	2
2686	3
2687	3
2688	3
2689	2
2690	6
2691	2
2692	3
2693	3
2694	4
2695	4
2696	3
2697	3
2698	3
2699	3
2700	3
2701	3
2702	0
2703	3
2704	3
2705	3
2706	3
2707	3
